time,温度,湿度,A,B,C,是否故障
2025-04-01 01:47:26,39.115,41.289,111.792,0.804,82.195,1
2025-04-01 01:47:27,41.903,42.493,111.248,0.764,90.949,1
2025-04-01 01:47:28,27.037,40.034,112.967,0.685,86.263,1
2025-04-01 01:47:29,30.09,41.484,104.536,0.824,84.696,1
2025-04-01 01:47:30,26.336,41.62,119.845,0.759,76.431,1
2025-04-01 01:47:31,27.463,42.046,107.559,0.778,77.289,1
2025-04-01 01:47:32,28.695,40.786,112.792,1.276,90.765,1
2025-04-01 01:47:33,32.024,40.792,112.901,1.549,69.993,1
2025-04-01 01:47:34,26.386,41.413,108.901,1.295,76.976,1
2025-04-01 01:47:35,30.863,42.148,123.077,1.316,70.186,1
2025-04-01 01:47:36,27.264,42.771,117.052,1.382,98.673,1
2025-04-01 01:47:37,31.542,14.95,116.331,1.451,95.5,1
2025-04-01 01:47:38,29.334,16.741,123.706,1.374,91.209,1
2025-04-01 01:47:39,26.378,16.24,121.207,1.213,92.8,1
2025-04-01 01:47:40,27.809,16.173,116.796,1.427,81.453,1
2025-04-01 01:47:41,25.254,14.767,132.138,1.275,104.668,1
2025-04-01 01:47:42,25.028,15.222,120.151,1.135,86.701,1
2025-04-01 01:47:43,21.872,14.596,133.68,1.233,76.225,1
2025-04-01 01:47:44,25.538,16.095,125.093,1.339,78.111,1
2025-04-01 01:47:45,31.844,14.641,109.776,1.323,75.519,1
2025-04-01 01:47:46,22.261,15.926,103.856,1.416,71.987,1
2025-04-01 01:47:47,38.094,16.4,102.448,1.222,91.953,1
2025-04-01 01:47:48,42.955,16.752,100.808,1.272,89.47,1
2025-04-01 01:47:49,36.202,17.247,108.021,1.28,83.051,1
2025-04-01 01:47:50,37.353,16.785,96.365,1.225,96.249,1
2025-04-01 01:47:51,37.825,15.99,96.668,1.409,69.497,1
2025-04-01 01:47:52,34.849,17.692,101.612,1.194,78.27,1
2025-04-01 01:47:53,36.106,17.772,99.987,1.301,82.278,1
2025-04-01 01:47:54,38.73,16.438,109.226,2.681,64.499,1
2025-04-01 01:47:55,34.836,16.195,113.754,2.748,99.88,1
2025-04-01 01:47:56,40.933,16.054,106.402,3.061,103.031,1
2025-04-01 01:47:57,34.502,16.693,96.499,3.103,83.224,1
2025-04-01 01:47:58,37.102,17.348,109.958,2.772,82.686,1
2025-04-01 01:47:59,36.278,16.802,107.682,2.785,102.215,1
2025-04-01 01:48:00,34.9,16.714,115.315,2.493,84.576,1
2025-04-01 01:48:01,35.875,17.38,112.037,2.641,88.045,1
2025-04-01 01:48:02,44.22,16.703,110.855,2.157,99.291,1
2025-04-01 01:48:03,37.868,16.549,117.526,6.579,80.02,1
2025-04-01 01:48:04,35.806,17.246,117.716,5.628,102.327,1
2025-04-01 01:48:05,33.427,16.198,114.676,6.37,70.477,1
2025-04-01 01:48:06,37.467,17.52,112.946,6.896,101.718,1
2025-04-01 01:48:07,40.439,17.262,113.133,6.663,72.281,1
2025-04-01 01:48:08,38.156,17.165,117.595,5.783,83.71,1
2025-04-01 01:48:09,33.748,16.46,119.715,6.095,103.542,1
2025-04-01 01:48:10,38.507,17.025,114.078,5.614,84.343,1
2025-04-01 01:48:11,39.621,16.323,119.589,6.595,87.213,1
2025-04-01 01:48:12,51.685,17.26,118.397,4.855,79.71,1
2025-04-01 01:48:13,51.192,18.539,121.969,5.427,80.594,1
2025-04-01 01:48:14,48.043,44.183,121.877,5.11,80.364,1
2025-04-01 01:48:15,47.459,43.935,118.416,5.297,85.102,1
2025-04-01 01:48:16,50.857,42.558,130.411,4.996,72.637,1
2025-04-01 01:48:17,52.695,42.877,122.928,5.32,70.815,1
2025-04-01 01:48:18,52.835,43.476,128.545,4.444,93.278,1
2025-04-01 01:48:19,52.888,43.603,125.683,5.242,88.072,1
2025-04-01 01:48:20,53.437,43.937,121.441,5.776,96.035,1
2025-04-01 01:48:21,51.548,43.345,121.655,6.141,87.252,1
2025-04-01 01:48:22,52.376,43.542,132.249,6.17,94.541,1
2025-04-01 01:48:23,52.962,43.634,134.603,5.23,83.408,1
2025-04-01 01:48:24,50.262,43.21,137.315,5.189,86.961,1
2025-04-01 01:48:25,50.758,43.85,127.8,4.893,97.421,1
2025-04-01 01:48:26,39.645,42.08,138.044,5.139,73.577,1
2025-04-01 01:48:27,39.97,43.473,124.088,4.723,91.928,1
2025-04-01 01:48:28,41.626,43.891,117.852,5.179,77.06,1
2025-04-01 01:48:29,40.526,43.639,129.259,4.577,90.135,1
2025-04-01 01:48:30,40.945,42.828,114.38,4.741,86.583,1
2025-04-01 01:48:31,39.818,43.952,122.256,5.026,78.082,1
2025-04-01 01:48:32,40.764,43.323,115.029,4.86,82.982,1
2025-04-01 01:48:33,39.351,43.128,117.003,4.455,96.657,1
2025-04-01 01:48:34,43.004,42.21,114.95,3.55,86.864,1
2025-04-01 01:48:35,44.995,42.432,122.849,4.705,86.266,1
2025-04-01 01:48:36,35.623,43.156,114.571,4.396,88.564,1
2025-04-01 01:48:37,39.893,42.162,120.132,5.554,86.656,1
2025-04-01 01:48:38,41.053,25.566,113.822,4.802,86.783,1
2025-04-01 01:48:39,41.08,25.475,116.903,2.245,87.485,1
2025-04-01 01:48:40,43.75,25.996,119.026,1.097,87.677,1
2025-04-01 01:48:41,41.758,26.817,120.621,1.087,87.53,1
2025-04-01 01:48:42,42.604,25.227,84.214,1.25,88.135,1
2025-04-01 01:48:43,39.208,26.221,99.367,1.377,87.477,1
2025-04-01 01:48:44,36.818,25.175,90.437,1.176,88.612,1
2025-04-01 01:48:45,42.931,25.872,96.786,1.537,86.066,1
2025-04-01 01:48:46,37.509,25.336,94.986,1.127,87.198,1
2025-04-01 01:48:47,39.376,24.429,86.119,1.165,88.544,1
2025-04-01 01:48:48,42.999,27.299,87.718,1.279,88.082,1
2025-04-01 01:48:49,38.372,24.872,89.751,1.203,87.724,1
2025-04-01 01:48:50,39.466,25.315,87.824,1.345,87.596,1
2025-04-01 01:48:51,41.185,25.387,87.077,0.892,88.105,1
2025-04-01 01:48:52,36.437,25.155,86.837,1.535,86.84,1
2025-04-01 01:48:53,43.332,24.787,92.256,1.312,88.674,1
2025-04-01 01:48:54,37.358,23.986,86.762,1.249,86.616,1
2025-04-01 01:48:55,41.677,25.654,101.794,1.125,87.694,1
2025-04-01 01:48:56,39.48,25.712,89.946,1.081,87.447,1
2025-04-01 01:48:57,41.341,24.374,92.173,1.362,88.003,1
2025-04-01 01:48:58,40.806,24.237,88.891,1.082,86.162,1
2025-04-01 01:48:59,35.305,25.095,101.953,1.342,89.293,1
2025-04-01 01:49:00,40.959,23.912,89.481,1.293,86.425,1
2025-04-01 01:49:01,40.741,25.129,91.729,1.13,85.729,1
2025-04-01 01:49:02,40.382,24.841,92.02,1.463,86.531,1
2025-04-01 01:49:03,36.703,23.733,96.61,1.54,86.911,1
2025-04-01 01:49:04,40.404,22.281,98.606,1.235,88.444,1
2025-04-01 01:49:05,38.37,23.141,88.034,1.213,86.864,1
2025-04-01 01:49:06,38.949,23.636,90.762,1.36,86.286,1
2025-04-01 01:49:07,38.37,49.868,90.001,1.395,85.166,1
2025-04-01 01:49:08,43.873,50.76,94.706,1.136,88.814,1
2025-04-01 01:49:09,39.101,51.323,89.872,1.413,87.19,1
2025-04-01 01:49:10,41.421,50.75,98.04,1.309,86.621,1
2025-04-01 01:49:11,36.381,52.208,92.357,1.775,86.913,1
2025-04-01 01:49:12,37.622,51.787,98.622,1.588,86.972,1
2025-04-01 01:49:13,39.332,49.387,97.889,3.114,86.826,1
2025-04-01 01:49:14,39.789,49.575,98.35,2.96,87.095,1
2025-04-01 01:49:15,36.941,50.049,93.997,2.482,86.768,1
2025-04-01 01:49:16,39.713,48.967,101.642,2.633,86.753,1
2025-04-01 01:49:17,39.903,49.393,97.647,2.598,86.238,1
2025-04-01 01:49:18,24.41,49.517,99.882,2.989,84.927,1
2025-04-01 01:49:19,26.68,49.935,99.238,2.324,84.891,1
2025-04-01 01:49:20,28.556,49.557,97.912,3.431,86.734,1
2025-04-01 01:49:21,25.644,50.039,100.384,2.917,87.099,1
2025-04-01 01:49:22,23.699,32.622,103.5,2.978,84.207,1
2025-04-01 01:49:23,27.831,33.726,101.586,2.75,85.402,1
2025-04-01 01:49:24,25.54,33.363,107.131,2.874,85.498,1
2025-04-01 01:49:25,26.359,33.847,105.48,3.136,84.273,1
2025-04-01 01:49:26,26.432,33.234,104.267,2.941,84.009,1
2025-04-01 01:49:27,25.008,32.742,110.141,3.125,84.258,1
2025-04-01 01:49:28,23.887,33.742,105.75,3.202,85.843,1
2025-04-01 01:49:29,24.252,33.135,103.418,2.934,82.726,1
2025-04-01 01:49:30,26.827,32.839,101.326,3.286,85.344,1
2025-04-01 01:49:31,26.101,31.896,109.388,3.453,85.604,1
2025-04-01 01:49:32,25.566,32.549,110.43,2.964,85.186,1
2025-04-01 01:49:33,28.245,33.513,104.654,3.148,84.278,1
2025-04-01 01:49:34,25.903,33.574,94.867,3.592,83.46,1
2025-04-01 01:49:35,28.693,32.945,93.8,3.184,84.839,1
2025-04-01 01:49:36,24.762,32.513,99.151,1.479,84.242,1
2025-04-01 01:49:37,24.528,33.364,95.497,1.442,82.77,1
2025-04-01 01:49:38,22.139,31.581,103.359,1.247,83.806,1
2025-04-01 01:49:39,27.363,31.551,100.646,1.304,83.057,1
2025-04-01 01:49:40,26.747,31.346,94.587,1.337,84.589,1
2025-04-01 01:49:41,27.33,31.679,99.469,1.564,82.548,1
2025-04-01 01:49:42,30.962,32.97,98.332,1.437,83.067,1
2025-04-01 01:49:43,26.662,46.225,87.632,0.727,84.434,1
2025-04-01 01:49:44,20.274,48.78,94.647,0.719,81.331,1
2025-04-01 01:49:45,23.004,45.973,100.903,0.723,83.865,1
2025-04-01 01:49:46,27.089,46.699,97.422,0.727,82.865,1
2025-04-01 01:49:47,25.367,46.948,94.637,0.764,83.785,1
2025-04-01 01:49:48,24.908,47.953,93.294,0.746,84.174,1
2025-04-01 01:49:49,26.447,48.238,96.898,0.745,82.292,1
2025-04-01 01:49:50,28.027,45.838,104.007,0.773,84.16,1
2025-04-01 01:49:51,27.432,46.091,98.462,0.754,84.784,1
2025-04-01 01:49:52,28.991,46.228,95.483,0.483,83.845,1
2025-04-01 01:49:53,25.108,47.191,89.891,0.483,83.262,1
2025-04-01 01:49:54,27.107,63.021,98.667,0.492,83.202,1
2025-04-01 01:49:55,24.753,62.883,92.877,0.555,83.307,1
2025-04-01 01:49:56,24.502,64.025,100.661,0.49,82.165,1
2025-04-01 01:49:57,28.23,62.162,88.003,0.505,81.846,1
2025-04-01 01:49:58,27.492,61.89,99.09,0.51,83.554,1
2025-04-01 01:49:59,27.849,62.992,90.32,0.452,83.056,1
2025-04-01 01:50:00,28.093,62.072,97.363,0.508,83.318,1
2025-04-01 01:50:01,28.479,62.186,92.76,0.496,81.123,1
2025-04-01 01:50:02,24.934,63.007,93.286,0.539,82.184,1
2025-04-01 01:50:03,26.296,63.587,89.36,0.587,83.261,1
2025-04-01 01:50:04,27.222,62.078,82.611,0.485,83.571,1
2025-04-01 01:50:05,42.678,63.622,95.157,0.523,83.225,1
2025-04-01 01:50:06,37.528,61.317,92.819,0.492,81.493,1
2025-04-01 01:50:07,44.167,64.286,92.669,0.512,82.499,1
2025-04-01 01:50:08,37.336,62.08,95.234,0.89,81.928,1
2025-04-01 01:50:09,39.405,62.607,94.805,1.064,80.322,1
2025-04-01 01:50:10,39.294,62.145,97.675,0.982,80.445,1
2025-04-01 01:50:11,41.877,62.564,88.552,0.97,80.931,1
2025-04-01 01:50:12,38.696,62.556,86.222,1.015,82.182,1
2025-04-01 01:50:13,43.206,61.229,85.173,0.995,81.408,1
2025-04-01 01:50:14,39.169,62.04,87.792,0.915,83.793,1
2025-04-01 01:50:15,39.974,62.44,86.626,0.856,80.512,1
2025-04-01 01:50:16,42.47,61.871,93.655,0.975,80.399,1
2025-04-01 01:50:17,39.516,62.224,89.76,0.853,82.226,1
2025-04-01 01:50:18,43.043,61.87,87.121,0.767,82.403,1
2025-04-01 01:50:19,41.695,62.146,96.35,0.807,82.143,1
2025-04-01 01:50:20,43.981,63.344,90.646,1.046,83.995,1
2025-04-01 01:50:21,44.017,62.052,93.738,1.014,92.386,1
2025-04-01 01:50:22,37.553,62.337,87.029,1.038,85.003,1
2025-04-01 01:50:23,37.804,61.029,82.153,0.837,82.573,1
2025-04-01 01:50:24,38.87,62.397,88.236,1.049,76.201,1
2025-04-01 01:50:25,43.502,62.136,89.956,0.911,86.869,1
2025-04-01 01:50:26,41.727,62.27,88.024,0.947,78.705,1
2025-04-01 01:50:27,39.193,62.31,84.655,0.915,86.377,1
2025-04-01 01:50:28,37.186,62.492,88.021,1.009,91.529,1
2025-04-01 01:50:29,42.12,62.607,91.7,1.006,81.121,1
2025-04-01 01:50:30,40.277,61.682,89.06,0.793,84.485,1
2025-04-01 01:50:31,40.324,61.3,93.701,0.984,88.512,1
2025-04-01 01:50:32,43.999,62.639,80.858,0.887,87.502,1
2025-04-01 01:50:33,42.306,60.802,87.718,2.202,84.413,1
2025-04-01 01:50:34,40.3,61.86,90.427,2.132,80.413,1
2025-04-01 01:50:35,41.173,62.351,90.663,2.212,91.434,1
2025-04-01 01:50:36,40.56,62.491,84.713,1.786,71.538,1
2025-04-01 01:50:37,42.261,62.537,88.984,1.979,96.756,1
2025-04-01 01:50:38,38.352,62.197,89.602,1.839,74.907,1
2025-04-01 01:50:39,40.1,60.813,96.522,2.225,79.759,1
2025-04-01 01:50:40,41.571,61.294,85.912,2.134,93.61,1
2025-04-01 01:50:41,40.197,61.462,101.471,2.103,73.896,1
2025-04-01 01:50:42,43.788,62.965,88.118,2.137,83.812,1
2025-04-01 01:50:43,41.461,62.869,89.983,1.603,79.707,1
2025-04-01 01:50:44,37.512,61.32,86.202,1.96,91.883,1
2025-04-01 01:50:45,38.76,62.295,86.852,2.098,68.048,1
2025-04-01 01:50:46,40.783,62.749,89.666,1.891,82.759,1
2025-04-01 01:50:47,42.098,62.881,87.611,2.037,93.111,1
2025-04-01 01:50:48,42.854,62.671,100.253,1.782,82.586,1
2025-04-01 01:50:49,39.622,63.484,101.089,1.83,95.555,1
2025-04-01 01:50:50,42.957,63.032,95.289,1.552,83.384,1
2025-04-01 01:50:51,44.985,62.838,103.792,1.821,71.943,1
2025-04-01 01:50:52,41.835,63.468,98.386,1.899,81.625,1
2025-04-01 01:50:53,26.617,61.947,101.643,2.111,89.123,1
2025-04-01 01:50:54,28.675,63.651,100.621,1.623,85.152,1
2025-04-01 01:50:55,25.639,64.355,95.252,1.633,78.26,1
2025-04-01 01:50:56,30.306,62.498,95.141,1.831,74.757,1
2025-04-01 01:50:57,30.101,61.385,100.784,1.737,90.253,1
2025-04-01 01:50:58,28.847,64.298,92.669,1.817,69.46,1
2025-04-01 01:50:59,29.433,63.636,93.177,2.702,74.315,1
2025-04-01 01:51:00,26.071,63.878,94.111,2.731,95.427,1
2025-04-01 01:51:01,28.97,63.566,93.959,2.748,93.57,1
2025-04-01 01:51:02,28.803,63.242,94.178,2.837,66.07,1
2025-04-01 01:51:03,30.879,43.217,98.537,2.623,87.541,1
2025-04-01 01:51:04,25.203,42.573,89.025,2.998,82.118,1
2025-04-01 01:51:05,29.801,40.771,97.937,2.903,96.415,1
2025-04-01 01:51:06,35.485,42.669,93.834,3.23,82.694,1
2025-04-01 01:51:07,32.403,45.144,95.108,2.764,76.41,1
2025-04-01 01:51:08,31.228,42.7,90.829,2.714,89.46,1
2025-04-01 01:51:09,26.898,42.341,92.11,2.135,95.284,1
2025-04-01 01:51:10,36.825,42.762,90.957,2.588,63.279,1
2025-04-01 01:51:11,45.367,44.194,92.314,2.523,66.295,1
2025-04-01 01:51:12,40.389,43.309,96.581,2.727,78.92,1
2025-04-01 01:51:13,37.497,44.63,83.354,2.348,90.918,1
2025-04-01 01:51:14,39.14,42.305,96.197,2.681,93.969,1
2025-04-01 01:51:15,38.596,43.917,87.153,2.576,75.377,1
2025-04-01 01:51:16,37.901,43.84,94.9,2.846,89.234,1
2025-04-01 01:51:17,43.769,41.789,100.86,2.518,98.61,1
2025-04-01 01:51:18,43.17,42.413,95.232,2.899,87.723,1
2025-04-01 01:51:19,38.632,42.718,96.14,2.559,84.952,1
2025-04-01 01:51:20,37.884,43.127,89.255,1.99,79.203,1
2025-04-01 01:51:21,44.631,43.256,91.254,2.428,79.055,1
2025-04-01 01:51:22,36.185,43.861,89.398,3.022,80.157,1
2025-04-01 01:51:23,39.264,44.761,91.56,2.486,98.96,1
2025-04-01 01:51:24,40.46,44.188,95.163,2.4,64.612,1
2025-04-01 01:51:25,40.431,43.234,94.658,2.803,73.986,1
2025-04-01 01:51:26,43.532,44.392,80.015,0.981,115.291,1
2025-04-01 01:51:27,38.257,44.934,87.382,1.153,60.022,1
2025-04-01 01:51:28,40.186,26.031,98.312,1.694,93.887,1
2025-04-01 01:51:29,40.78,25.094,92.154,1.722,72.329,1
2025-04-01 01:51:30,40.841,26.442,93.748,2.22,92.648,1
2025-04-01 01:51:31,39.879,8.686,83.064,2.095,76.862,1
2025-04-01 01:51:32,37.568,8.824,89.849,2.24,87.599,1
2025-04-01 01:51:33,32.839,9.176,88.059,1.896,68.402,1
2025-04-01 01:51:34,38.594,7.672,102.137,1.845,83.072,1
2025-04-01 01:51:35,40.391,9.057,91.898,1.97,93.916,1
2025-04-01 01:51:36,40.421,7.821,100.552,2.491,69.34,1
2025-04-01 01:51:37,43.211,7.926,90.289,1.118,96.916,1
2025-04-01 01:51:38,39.139,8.026,98.902,1.357,89.36,1
2025-04-01 01:51:39,40.731,7.528,84.457,0.729,79.116,1
2025-04-01 01:51:40,38.017,6.714,92.396,0.632,70.402,1
2025-04-01 01:51:41,38.404,7.909,92.348,0.635,83.818,1
2025-04-01 01:51:42,39.385,8.766,87.106,0.738,89.139,1
2025-04-01 01:51:43,41.918,10.246,95.74,0.697,102.849,1
2025-04-01 01:51:44,40.682,8.62,101.622,0.652,66.139,1
2025-04-01 01:51:45,40.906,7.996,95.386,0.576,82.085,1
2025-04-01 01:51:46,43.346,10.532,108.352,0.73,107.356,1
2025-04-01 01:51:47,41.497,8.605,99.886,0.659,86.711,1
2025-04-01 01:51:48,37.994,10.199,98.636,0.639,95.508,1
2025-04-01 01:51:49,40.926,9.339,108.225,0.666,100.43,1
2025-04-01 01:51:50,33.188,11.044,106.965,0.731,86.133,1
2025-04-01 01:51:51,41.51,9.508,95.685,0.646,82.508,1
2025-04-01 01:51:52,40.975,10.62,106.262,0.758,102.041,1
2025-04-01 01:51:53,36.995,8.616,94.836,0.756,83.93,1
2025-04-01 01:51:54,38.625,10.02,104.174,0.724,76.652,1
2025-04-01 01:51:55,42.648,10.413,91.044,0.819,86.134,1
2025-04-01 01:51:56,36.49,11.594,112.295,1.015,86.955,1
2025-04-01 01:51:57,35.644,10.318,88.597,0.706,87.738,1
2025-04-01 01:51:58,45.501,10.491,95.387,0.757,88.154,1
2025-04-01 01:51:59,45.829,11.42,100.565,0.771,86.765,1
2025-04-01 01:52:00,45.446,11.288,89.046,0.791,87.585,1
2025-04-01 01:52:01,48.109,10.301,88.414,0.823,88.585,1
2025-04-01 01:52:02,44.249,9.673,86.905,0.835,87.878,1
2025-04-01 01:52:03,52.004,11.841,95.27,0.897,87.742,1
2025-04-01 01:52:04,45.039,10.053,89.716,0.846,88.303,1
2025-04-01 01:52:05,45.559,11.132,92.374,1.001,87.448,1
2025-04-01 01:52:06,47.004,10.209,86.6,0.886,86.675,1
2025-04-01 01:52:07,50.72,33.947,97.979,0.991,86.589,1
2025-04-01 01:52:08,50.074,33.017,91.977,0.896,87.159,1
2025-04-01 01:52:09,44.852,32.536,86.992,0.918,87.867,1
2025-04-01 01:52:10,50.377,50.526,97.482,0.862,85.821,1
2025-04-01 01:52:11,47.329,49.815,96.988,0.885,86.185,1
2025-04-01 01:52:12,50.538,35.941,97.325,0.791,85.983,1
2025-04-01 01:52:13,46.638,33.971,94.352,0.848,86.556,1
2025-04-01 01:52:14,49.421,33.428,95.33,0.91,87.21,1
2025-04-01 01:52:15,46.898,33.333,93.516,0.929,88.143,1
2025-04-01 01:52:16,47.59,33.24,102.039,0.853,87.21,1
2025-04-01 01:52:17,37.922,34.487,96.29,0.887,86.885,1
2025-04-01 01:52:18,36.011,32.367,94.407,0.948,86.106,1
2025-04-01 01:52:19,37.202,32.724,86.51,0.977,86.906,1
2025-04-01 01:52:20,35.668,34.699,93.654,1.009,86.206,1
2025-04-01 01:52:21,36.179,33.292,94.96,0.927,85.978,1
2025-04-01 01:52:22,35.942,33.489,104.143,1.038,86.054,1
2025-04-01 01:52:23,36.366,33.541,101.115,0.916,84.538,1
2025-04-01 01:52:24,39.75,34.293,91.372,0.922,84.609,1
2025-04-01 01:52:25,33.96,34.474,97.341,0.952,86.799,1
2025-04-01 01:52:26,51.688,34.306,97.211,0.956,85.772,1
2025-04-01 01:52:27,44.036,35.092,80.579,1.067,86.001,1
2025-04-01 01:52:28,47.915,33.746,83.892,0.95,85.253,1
2025-04-01 01:52:29,46.792,33.832,91.976,0.876,84.674,1
2025-04-01 01:52:30,48.938,34.675,93.896,1.026,85.938,1
2025-04-01 01:52:31,46.945,34.147,91.115,1.082,84.865,1
2025-04-01 01:52:32,47.726,32.726,88.252,1.087,84.709,1
2025-04-01 01:52:33,47.513,35.288,103.902,0.452,84.063,1
2025-04-01 01:52:34,50.635,34.325,99.785,0.547,84.22,1
2025-04-01 01:52:35,51.673,33.629,90.249,0.469,83.114,1
2025-04-01 01:52:36,52.68,34.088,88.033,0.497,84.997,1
2025-04-01 01:52:37,44.611,34.191,97.601,0.379,83.362,1
2025-04-01 01:52:38,51.656,34.135,94.358,0.497,84.632,1
2025-04-01 01:52:39,47.731,32.831,97.001,0.539,85.584,1
2025-04-01 01:52:40,48.539,33.893,98.392,0.498,81.546,1
2025-04-01 01:52:41,48.731,35.315,90.009,0.488,83.114,1
2025-04-01 01:52:42,44.379,34.022,79.864,0.475,83.669,1
2025-04-01 01:52:43,50.627,33.898,89.401,0.482,83.401,1
2025-04-01 01:52:44,48.06,33.501,102.936,0.491,84.299,1
2025-04-01 01:52:45,44.622,34.254,92.689,0.475,86.281,1
2025-04-01 01:52:46,47.158,33.341,82.544,0.477,83.948,1
2025-04-01 01:52:47,50.174,32.364,96.635,0.456,85.492,1
2025-04-01 01:52:48,47.869,32.025,90.122,0.534,83.493,1
2025-04-01 01:52:49,43.206,32.524,89.075,0.401,83.193,1
2025-04-01 01:52:50,46.221,33.335,90.868,0.412,84.189,1
2025-04-01 01:52:51,45.394,33.097,84.363,0.459,84.066,1
2025-04-01 01:52:52,49.63,33.977,86.867,0.496,82.917,1
2025-04-01 01:52:53,42.775,33.481,99.471,0.5,84.147,1
2025-04-01 01:52:54,50.847,34.63,98.265,0.446,82.134,1
2025-04-01 01:52:55,44.768,33.756,103.022,0.393,82.017,1
2025-04-01 01:52:56,45.167,32.041,87.786,1.209,83.379,1
2025-04-01 01:52:57,51.112,32.138,83.851,3.189,82.536,1
2025-04-01 01:52:58,47.18,32.992,96.58,3.273,85.081,1
2025-04-01 01:52:59,51.183,34.417,92.214,2.902,81.612,1
2025-04-01 01:53:00,45.846,31.983,97.406,2.821,84.365,1
2025-04-01 01:53:01,47.789,31.561,89.102,3.21,76.21,1
2025-04-01 01:53:02,48.922,33.055,92.038,3.189,70.983,1
2025-04-01 01:53:03,51.539,33.825,91.436,2.694,85.123,1
2025-04-01 01:53:04,48.186,33.861,87.052,2.708,67.254,1
2025-04-01 01:53:05,46.263,52.095,83.552,2.866,80.412,1
2025-04-01 01:53:06,48.614,52.53,92.817,2.481,84.708,1
2025-04-01 01:53:07,51.547,51.63,88.467,2.736,70.497,1
2025-04-01 01:53:08,52.096,53.079,92.607,2.647,80.137,1
2025-04-01 01:53:09,48.359,52.734,92.259,2.723,88.377,1
2025-04-01 01:53:10,49.082,50.96,80.657,2.77,96.659,1
2025-04-01 01:53:11,50.34,51.231,98.594,2.73,84.456,1
2025-04-01 01:53:12,50.23,51.815,96.767,2.665,91.945,1
2025-04-01 01:53:13,38.002,50.904,92.219,2.671,90.045,1
2025-04-01 01:53:14,38.735,51.278,91.222,2.645,92.131,1
2025-04-01 01:53:15,35.813,50.606,93.554,2.544,79.487,1
2025-04-01 01:53:16,42.127,35.154,90.485,2.518,76.239,1
2025-04-01 01:53:17,38.187,34.531,91.306,2.332,74.071,1
2025-04-01 01:53:18,37.313,34.168,89.926,2.025,85.364,1
2025-04-01 01:53:19,39.922,34.944,96.724,1.869,69.686,1
2025-04-01 01:53:20,38.389,12.573,98.365,2.477,86.326,1
2025-04-01 01:53:21,35.262,29.848,91.927,2.235,75.743,1
2025-04-01 01:53:22,36.659,29.176,90.232,2.297,83.875,1
2025-04-01 01:53:23,36.813,30.653,98.097,1.655,88.578,1
2025-04-01 01:53:24,37.776,29.889,90.53,2.07,81.799,1
2025-04-01 01:53:25,38.177,28.816,99.044,2.522,77.044,1
2025-04-01 01:53:26,38.016,29.132,90.865,2.353,91.519,1
2025-04-01 01:53:27,28.312,28.741,98.401,2.36,81.704,1
2025-04-01 01:53:28,27.386,29.975,96.581,1.027,73.123,1
2025-04-01 01:53:29,27.332,28.593,87.443,0.964,77.04,1
2025-04-01 01:53:30,24.747,27.986,95.394,1.19,88.924,1
2025-04-01 01:53:31,30.001,27.485,90.794,1.903,76.496,1
2025-04-01 01:53:32,30.472,26.373,93.765,1.707,85.521,1
2025-04-01 01:53:33,27.281,29.025,92.4,1.993,91.51,1
2025-04-01 01:53:34,25.29,25.941,90.473,2.048,83.444,1
2025-04-01 01:53:35,24.218,-0.956,93.032,2.338,76.682,1
2025-04-01 01:53:36,23.407,-0.904,93.233,1.729,70.2,1
2025-04-01 01:53:37,27.05,-1.17,96.009,1.361,85.716,1
2025-04-01 01:53:38,25.511,-0.906,93.007,1.902,85.183,1
2025-04-01 01:53:39,30.56,-2.201,98.924,1.613,86.648,1
2025-04-01 01:53:40,28.543,-1.553,96.288,1.646,74.675,1
2025-04-01 01:53:41,28.06,-2.298,96.911,1.617,92.729,1
2025-04-01 01:53:42,29.405,-2.361,97.293,1.95,79.612,1
2025-04-01 01:53:43,29.342,-2.122,98.227,1.347,89.636,1
2025-04-01 01:53:44,30.398,-1.846,96.561,1.818,87.855,1
2025-04-01 01:53:45,29.386,-1.882,96.292,2.091,95.703,1
2025-04-01 01:53:46,28.485,-3.219,96.554,1.599,86.759,1
2025-04-01 01:53:47,29.343,-2.849,94.762,2.007,91.77,1
2025-04-01 01:53:48,30.84,-4.006,98.271,1.821,92.446,1
2025-04-01 01:53:49,25.865,-2.529,100.453,1.69,91.419,1
2025-04-01 01:53:50,29.894,-2.273,112.763,1.432,86.74,1
2025-04-01 01:53:51,32.83,-3.114,90.403,1.854,73.923,1
2025-04-01 01:53:52,26.141,-3.451,95.573,1.9,92.878,1
2025-04-01 01:53:53,28.375,-3.509,95.527,1.794,86.535,1
2025-04-01 01:53:54,27.447,-2.782,98.198,1.925,95.305,1
2025-04-01 01:53:55,30.654,-1.974,92.307,1.85,90.774,1
2025-04-01 01:53:56,30.951,-4.677,89.622,2.092,85.046,1
2025-04-01 01:53:57,30.851,-2.962,100.25,1.761,107.565,1
2025-04-01 01:53:58,25.791,-3.124,86.318,1.653,82.316,1
2025-04-01 01:53:59,29.883,12.906,93.683,2.011,79.749,1
2025-04-01 01:54:00,29.348,11.684,95.951,1.774,83.765,1
2025-04-01 01:54:01,29.003,12.389,93.349,1.867,81.899,1
2025-04-01 01:54:02,24.221,11.162,91.096,2.05,69.089,1
2025-04-01 01:54:03,28.242,12.712,99.449,1.655,82.31,1
