time,温度,湿度,A,B,C,health
2025-01-01 01:37:57,22.755,61.091,107.487,47.285,77.606,0.694334
2025-01-01 01:37:58,23.723,62.166,105.103,46.737,79.559,0.684069
2025-01-01 01:37:59,23.667,58.242,104.885,47.621,79.836,0.653807
2025-01-01 01:38:00,23.659,63.15,104.694,48.395,78.403,0.669698
2025-01-01 01:38:01,22.916,60.52,105.185,48.624,79.369,0.675982
2025-01-01 01:38:02,23.077,60.863,103.024,48.56,80.196,0.66667
2025-01-01 01:38:03,23.078,59.813,106.263,46.392,78.559,0.684231
2025-01-01 01:38:04,23.505,60.213,105.47,47.101,79.777,0.677306
2025-01-01 01:38:05,23.896,60.375,103.77,46.826,78.256,0.649196
2025-01-01 01:38:06,23.309,59.1,104.372,47.512,77.905,0.649448
2025-01-01 01:38:07,24.118,59.311,103.708,46.935,80.073,0.649982
2025-01-01 01:38:08,23.585,61.267,104.489,46.783,80.689,0.684627
2025-01-01 01:38:09,23.026,58.497,104.175,48.09,77.806,0.645029
2025-01-01 01:38:10,23.564,60.457,104.266,46.969,80.316,0.674319
2025-01-01 01:38:11,24.009,59.612,102.932,46.954,79.103,0.641231
2025-01-01 01:38:12,24.161,58.989,103.401,47.15,76.408,0.614727
2025-01-01 01:38:13,23.762,61.888,104.951,47.326,77.289,0.659847
2025-01-01 01:38:14,23.188,58.928,103.193,47.297,79.687,0.65731
2025-01-01 01:38:15,23.074,58.719,101.004,47.96,76.954,0.616799
2025-01-01 01:38:16,23.477,59.629,103.418,45.658,78.107,0.656988
2025-01-01 01:38:17,24.033,59.014,105.9,46.914,78.699,0.654977
2025-01-01 01:38:18,23.421,59.756,104.257,46.542,79.28,0.667661
2025-01-01 01:38:19,23.438,59.872,102.744,46.352,78.911,0.656009
2025-01-01 01:38:20,23.244,59.918,103.196,47.17,80.519,0.669872
2025-01-01 01:38:21,23.062,59.526,103.845,47.572,77.604,0.650971
2025-01-01 01:38:22,23.153,58.914,101.327,46.033,78.649,0.64545
2025-01-01 01:38:23,23.31,60.227,102.145,47.829,79.021,0.64759
2025-01-01 01:38:24,24.109,59.438,103.317,45.307,79.28,0.653346
2025-01-01 01:38:25,23.138,59.021,104.43,46.898,79.634,0.669844
2025-01-01 01:38:26,23.293,60.964,102.313,45.688,77.799,0.659448
2025-01-01 01:38:27,22.842,59.329,104.236,45.863,79.049,0.678936
2025-01-01 01:38:28,23.642,60.51,101.83,46.401,77.104,0.635575
2025-01-01 01:38:29,23.975,60.611,99.115,46.01,78.07,0.6197
2025-01-01 01:38:30,24.113,60.639,103.16,44.017,78.713,0.664713
2025-01-01 01:38:31,23.411,60.009,102.871,46.775,79.23,0.657939
2025-01-01 01:38:32,23.606,59.285,102.982,46.889,78.693,0.644968
2025-01-01 01:38:33,23.251,59.188,102.858,46.116,78.066,0.651226
2025-01-01 01:38:34,23.601,58.975,102.266,46.034,77.81,0.636922
2025-01-01 01:38:35,23.503,57.02,101.73,45.909,78.513,0.627748
2025-01-01 01:38:36,23.384,59.872,101.682,44.82,80.431,0.67126
2025-01-01 01:38:37,23.434,59.365,101.356,44.718,78.779,0.652948
2025-01-01 01:38:38,23.601,59.914,101.329,46.799,78.161,0.634045
2025-01-01 01:38:39,23.237,58.938,99.831,46.992,76.01,0.605574
2025-01-01 01:38:40,23.273,59.687,100.341,46.603,76.589,0.621262
2025-01-01 01:38:41,24.258,57.612,101.305,46.415,77.163,0.598428
2025-01-01 01:38:42,24.77,57.788,99.14,46.725,78.595,0.581491
2025-01-01 01:38:43,22.822,56.448,99.285,46.66,76.329,0.597474
2025-01-01 01:38:44,22.805,58.758,100.871,45.447,78.175,0.648678
2025-01-01 01:38:45,22.967,58.087,100.989,46.243,77.498,0.630847
2025-01-01 01:38:46,23.404,57.924,100.716,45.818,77.732,0.623297
2025-01-01 01:38:47,23.914,59.13,98.561,45.82,76.998,0.599164
2025-01-01 01:38:48,23.773,58.337,102.405,46.95,76.493,0.61309
2025-01-01 01:38:49,23.574,57.297,99.328,47.29,75.992,0.580289
2025-01-01 01:38:50,23.763,61.243,99.857,44.147,77.847,0.645187
2025-01-01 01:38:51,23.164,58.629,99.325,45.814,76.973,0.617207
2025-01-01 01:38:52,23.399,57.551,101.797,45.767,75.725,0.613312
2025-01-01 01:38:53,23.522,57.932,100.831,46.938,77.238,0.609859
2025-01-01 01:38:54,22.752,58.397,99.848,44.845,81.031,0.665635
2025-01-01 01:38:55,22.975,58.363,99.688,43.611,76.635,0.634812
2025-01-01 01:38:56,23.006,59.808,100.323,46.658,78.815,0.644409
2025-01-01 01:38:57,23.961,58.395,98.808,46.77,73.682,0.560799
2025-01-01 01:38:58,23.713,60.298,100.346,44.573,76.414,0.629213
2025-01-01 01:38:59,23.908,57.978,99.328,45.901,77.838,0.602898
2025-01-01 01:39:00,22.694,58.806,100.307,47.226,76.666,0.623246
2025-01-01 01:39:01,22.885,59.37,100.184,45.142,75.831,0.63042
2025-01-01 01:39:02,23.97,59.512,99.016,46.089,76.526,0.598406
2025-01-01 01:39:03,22.261,59.597,97.468,46.418,77.695,0.630857
2025-01-01 01:39:04,24.275,57.982,99.186,44.875,79.041,0.610879
2025-01-01 01:39:05,22.764,58.217,97.894,45.571,77.703,0.619699
2025-01-01 01:39:06,24.11,55.712,99.334,44.676,75.775,0.574337
2025-01-01 01:39:07,23.256,57.964,98.91,45.904,76.058,0.599476
2025-01-01 01:39:08,24.238,59.221,98.491,45.411,76.024,0.587388
2025-01-01 01:39:09,25.33,58.995,97.695,46.219,75.211,0.54287
2025-01-01 01:39:10,22.602,57.981,100.089,46.57,76.023,0.617353
2025-01-01 01:39:11,24.1,59.736,98.36,47.184,75.839,0.578752
2025-01-01 01:39:12,22.861,57.623,101.08,47.95,74.685,0.596101
2025-01-01 01:39:13,23.992,57.26,98.674,46.262,77.09,0.582298
2025-01-01 01:39:14,23.688,57.477,98.903,45.856,76.548,0.59082
2025-01-01 01:39:15,23.87,56.793,98.503,45.823,75.233,0.568352
2025-01-01 01:39:16,23.362,58.507,98.718,45.365,76.139,0.604173
2025-01-01 01:39:17,24.222,58.143,99.382,46.511,74.764,0.568357
2025-01-01 01:39:18,23.121,58.435,99.307,45.773,75.219,0.60299
2025-01-01 01:39:19,24.48,57.38,96.35,46.6,76.667,0.548617
2025-01-01 01:39:20,23.668,57.707,98.886,45.456,76.368,0.594236
2025-01-01 01:39:21,23.185,55.557,98.441,45.848,75.148,0.573013
2025-01-01 01:39:22,24.698,58.082,97.894,46.586,76.099,0.556319
2025-01-01 01:39:23,23.881,57.775,99.485,46.16,75.598,0.583308
2025-01-01 01:39:24,24.882,56.546,99.44,44.745,74.453,0.552866
2025-01-01 01:39:25,24.553,57.512,98.507,46.29,75.412,0.55658
2025-01-01 01:39:26,23.558,57.33,96.975,45.683,76.094,0.575536
2025-01-01 01:39:27,23.928,59.323,96.241,47.293,75.906,0.563021
2025-01-01 01:39:28,24.046,56.469,98.104,47.148,73.471,0.534602
2025-01-01 01:39:29,24.763,57.832,98.626,44.569,75.666,0.569991
2025-01-01 01:39:30,24.233,56.381,95.154,47.062,75.461,0.523957
2025-01-01 01:39:31,24.117,56.885,98.186,46.758,73.118,0.536738
2025-01-01 01:39:32,23.943,57.691,96.762,45.286,74.391,0.557034
2025-01-01 01:39:33,24.033,57.175,95.126,47.203,75.917,0.536877
2025-01-01 01:39:34,24.725,57.352,97.322,45.505,76.954,0.560938
2025-01-01 01:39:35,24.089,57.662,97.681,47.473,73.29,0.535314
2025-01-01 01:39:36,23.905,56.808,96.339,46.07,76.401,0.558808
2025-01-01 01:39:37,23.835,58.158,95.552,45.402,72.936,0.540675
2025-01-01 01:39:38,23.855,56.94,98.241,48.344,76.837,0.562303
2025-01-01 01:39:39,23.446,57.12,95.781,45.442,74.842,0.558826
2025-01-01 01:39:40,23.787,57.551,97.529,46.066,74.239,0.558349
2025-01-01 01:39:41,24.927,57.39,94.778,46.256,75.491,0.519266
2025-01-01 01:39:42,24.089,57.78,96.628,46.413,73.88,0.5408
2025-01-01 01:39:43,24.56,57.425,96.522,47.371,75.623,0.534102
2025-01-01 01:39:44,22.984,57.55,96.93,46.893,74.825,0.570215
2025-01-01 01:39:45,24.523,56.729,97.473,47.686,70.373,0.491084
2025-01-01 01:39:46,24.173,55.958,95.089,47.216,73.943,0.507821
2025-01-01 01:39:47,24.029,55.573,96.348,45.617,75.116,0.539702
2025-01-01 01:39:48,24.376,55.303,94.385,47.432,76.138,0.509525
2025-01-01 01:39:49,24.053,58.71,94.298,47.217,75.228,0.535635
2025-01-01 01:39:50,23.254,54.708,95.023,46.569,76.064,0.54104
2025-01-01 01:39:51,24.793,58.088,95.937,48.767,73.703,0.502847
2025-01-01 01:39:52,24.469,56.048,97.131,47.635,75.623,0.528616
2025-01-01 01:39:53,24.207,58.029,97.24,47.942,75.616,0.547772
2025-01-01 01:39:54,23.896,54.614,94.954,48.01,72.74,0.486947
2025-01-01 01:39:55,23.66,56.556,95.543,46.935,75.992,0.546445
2025-01-01 01:39:56,24.523,58.22,96.109,47.819,75.04,0.529469
2025-01-01 01:39:57,25.234,57.454,95.861,47.608,74.285,0.50112
2025-01-01 01:39:58,24.545,56.378,94.856,46.953,74.24,0.505251
2025-01-01 01:39:59,23.768,54.747,95.033,46.465,73.33,0.507948
2025-01-01 01:40:00,24.588,55.343,94.778,47.506,75.309,0.500663
2025-01-01 01:40:01,24.465,58.03,94.611,48.001,74.892,0.515094
2025-01-01 01:40:02,24.94,56.268,94.411,47.589,75.207,0.495343
2025-01-01 01:40:03,24.827,56.52,94.566,47.476,74.581,0.496603
2025-01-01 01:40:04,23.047,56.851,94.214,47.69,74.711,0.53581
2025-01-01 01:40:05,24.829,55.24,93.419,47.485,74.089,0.473861
2025-01-01 01:40:06,24.071,56.926,95.352,49.001,75.715,0.520817
2025-01-01 01:40:07,23.878,56.076,94.941,48.026,75.131,0.518021
2025-01-01 01:40:08,24.511,56.765,96.238,47.468,74.591,0.518765
2025-01-01 01:40:09,24.827,55.87,94.669,46.46,74.204,0.497018
2025-01-01 01:40:10,23.817,54.851,93.82,47.797,72.225,0.478956
2025-01-01 01:40:11,25.006,55.974,93.549,47.543,71.947,0.458182
2025-01-01 01:40:12,25.052,57.019,94.163,47.563,73.869,0.485554
2025-01-01 01:40:13,24.71,56.749,94.608,48.858,75.816,0.50121
2025-01-01 01:40:14,24.27,56.364,93.752,48.218,73.431,0.486469
2025-01-01 01:40:15,24.23,57.208,92.468,46.86,73.462,0.494107
2025-01-01 01:40:16,25.249,56.084,93.141,48.752,73.079,0.450776
2025-01-01 01:40:17,23.997,56.322,93.841,47.043,72.682,0.495551
2025-01-01 01:40:18,25.302,55.764,94.508,48.915,73.119,0.456926
2025-01-01 01:40:19,24.704,57.178,92.226,48.033,74.536,0.481499
2025-01-01 01:40:20,24.755,56.491,93.922,48.535,73.597,0.47687
2025-01-01 01:40:21,23.965,55.621,93.825,48.498,73.529,0.487041
2025-01-01 01:40:22,24.763,54.668,93.099,48.453,73.41,0.455738
2025-01-01 01:40:23,25.159,57.24,92.911,48.792,74.433,0.470542
2025-01-01 01:40:24,24.201,55.37,92.711,48.744,74.606,0.478287
2025-01-01 01:40:25,25.135,56.166,93.537,50.229,71.883,0.436206
2025-01-01 01:40:26,24.947,58.425,94.473,48.966,73.203,0.484822
2025-01-01 01:40:27,24.597,56.854,94.495,49.039,73.997,0.487147
2025-01-01 01:40:28,25.363,57.643,92.126,48.329,74.621,0.467891
2025-01-01 01:40:29,23.851,55.474,93.015,49.256,74.238,0.482404
2025-01-01 01:40:30,25.142,57.063,90.962,48.188,75.064,0.464176
2025-01-01 01:40:31,25.795,55.998,93.219,49.982,72.374,0.423797
2025-01-01 01:40:32,25.722,56.318,93.663,47.93,74.558,0.464361
2025-01-01 01:40:33,25.214,57.953,94.593,48.499,76.514,0.507302
2025-01-01 01:40:34,24.885,55.635,91.192,47.926,74.103,0.45507
2025-01-01 01:40:35,24.734,55.913,91.848,49.622,74.145,0.453327
2025-01-01 01:40:36,24.918,54.972,93.039,49.003,74.656,0.460295
2025-01-01 01:40:37,25.358,56.745,91.236,49.947,73.373,0.432169
2025-01-01 01:40:38,24.699,55.277,92.987,48.675,72.886,0.454857
2025-01-01 01:40:39,25.498,56.842,93.4,49.937,74.088,0.452403
2025-01-01 01:40:40,26.202,54.152,91.457,50.032,72.029,0.385264
2025-01-01 01:40:41,25.121,56.332,92.834,49.795,74.486,0.456975
2025-01-01 01:40:42,24.497,55.122,91.454,49.707,74.685,0.453514
2025-01-01 01:40:43,24.513,56.478,94.006,49.849,72.081,0.460439
2025-01-01 01:40:44,25.59,55.717,92.803,49.068,74.199,0.444746
2025-01-01 01:40:45,25.189,55.178,91.923,48.993,73.742,0.439685
2025-01-01 01:40:46,25.674,55.31,91.293,50.346,75.774,0.431764
2025-01-01 01:40:47,24.985,54.829,92.889,49.673,75.572,0.459147
2025-01-01 01:40:48,25.684,56.5,93.827,50.388,75.01,0.453296
2025-01-01 01:40:49,25.206,54.598,91.668,51.323,75.453,0.42992
2025-01-01 01:40:50,24.935,55.363,91.972,49.773,73.563,0.439815
2025-01-01 01:40:51,25.117,55.959,91.631,49.716,74.315,0.444163
2025-01-01 01:40:52,24.736,57.211,93.912,49.994,73.702,0.472565
2025-01-01 01:40:53,26.345,55.573,90.422,50.341,72.811,0.388632
2025-01-01 01:40:54,25.319,55.324,93.592,50.858,74.109,0.43996
2025-01-01 01:40:55,25.706,55.825,91.905,50.401,73.914,0.423938
2025-01-01 01:40:56,25.131,53.463,92.188,52.144,73.775,0.407605
2025-01-01 01:40:57,24.89,54.323,91.897,50.874,73.951,0.427635
2025-01-01 01:40:58,25.315,55.131,92.456,51.219,74.1,0.427166
2025-01-01 01:40:59,25.999,54.779,91.467,50.621,75.098,0.414534
2025-01-01 01:41:00,25.204,53.877,93.236,51.516,73.337,0.417982
2025-01-01 01:41:01,25.046,56.321,93.258,50.599,72.509,0.439594
2025-01-01 01:41:02,25.575,55.709,91.159,50.304,74.865,0.428735
2025-01-01 01:41:03,25.763,55.576,92.793,51.599,75.087,0.428417
2025-01-01 01:41:04,26.351,54.728,91.754,50.885,74.496,0.401939
2025-01-01 01:41:05,25.722,55.489,92.148,51.182,72.709,0.407519
2025-01-01 01:41:06,25.883,55.911,93.608,51.827,73.926,0.423312
2025-01-01 01:41:07,25.937,55.118,91.397,51.207,74.435,0.408216
2025-01-01 01:41:08,25.017,55.815,92.986,51.032,72.821,0.433768
2025-01-01 01:41:09,25.128,54.562,92.506,50.777,73.196,0.423379
2025-01-01 01:41:10,25.083,55.443,91.846,52.109,73.948,0.422137
2025-01-01 01:41:11,24.975,56.476,92.399,51.041,75.555,0.45751
2025-01-01 01:41:12,26.054,56.554,92.272,51.327,74.418,0.421734
2025-01-01 01:41:13,25.817,56.638,90.859,51.651,73.473,0.406804
2025-01-01 01:41:14,25.728,55.584,91.406,51.701,73.93,0.408565
2025-01-01 01:41:15,24.407,55.319,90.963,52.339,73.386,0.423083
2025-01-01 01:41:16,26.747,54.828,91.728,51.525,73.705,0.383083
2025-01-01 01:41:17,25.288,53.458,93.347,52.734,75.08,0.4192
2025-01-01 01:41:18,26.776,53.91,92.582,51.486,71.924,0.368619
2025-01-01 01:41:19,25.041,55.076,90.567,52.033,75.821,0.426425
2025-01-01 01:41:20,25.375,55.126,91.727,51.641,76.886,0.439916
2025-01-01 01:41:21,24.695,56.637,92.236,53.513,74.47,0.436395
2025-01-01 01:41:22,25.993,56.529,92.749,51.609,73.294,0.41536
2025-01-01 01:41:23,25.276,54.519,91.357,51.731,75.704,0.424456
2025-01-01 01:41:24,25.305,56.014,90.775,52.081,74.66,0.419265
2025-01-01 01:41:25,25.171,54.71,91.962,51.825,73.713,0.415904
2025-01-01 01:41:26,26.261,55.86,92.593,52.339,73.196,0.397455
2025-01-01 01:41:27,26.243,55.975,92.267,53.119,73.894,0.396189
2025-01-01 01:41:28,26.808,56.403,91.155,52.302,74.632,0.390544
2025-01-01 01:41:29,25.574,54.66,93.804,52.379,75.495,0.431184
2025-01-01 01:41:30,26.041,56.158,91.961,52.096,74.782,0.414121
2025-01-01 01:41:31,25.302,53.263,92.265,51.922,75.007,0.414582
2025-01-01 01:41:32,25.793,56.425,91.422,52.449,74.082,0.409154
2025-01-01 01:41:33,25.716,55.096,93.203,52.424,75.53,0.42662
2025-01-01 01:41:34,26.222,55.11,92.683,53.402,74.279,0.394578
2025-01-01 01:41:35,26.513,53.07,92.441,51.741,76.755,0.403553
2025-01-01 01:41:36,26.514,54.712,90.991,53.716,73.789,0.367029
2025-01-01 01:41:37,25.612,56.449,93.254,52.478,75.07,0.435096
2025-01-01 01:41:38,26.547,54.661,92.935,52.758,77.247,0.414678
2025-01-01 01:41:39,26.04,55.795,93.212,51.83,75.894,0.432028
2025-01-01 01:41:40,25.913,55.11,92.254,53.173,75.563,0.409981
2025-01-01 01:41:41,25.735,56.133,92.163,51.997,75.05,0.425067
2025-01-01 01:41:42,25.824,55.256,92.078,53.105,74.783,0.405873
2025-01-01 01:41:43,26.989,54.127,94.562,53.067,74.537,0.389552
2025-01-01 01:41:44,26.285,55.111,91.765,52.626,74.098,0.390505
2025-01-01 01:41:45,26.232,56.651,91.146,51.274,72.957,0.398655
2025-01-01 01:41:46,26.027,55.542,91.985,54.693,75.596,0.397885
2025-01-01 01:41:47,27.395,54.924,91.851,52.159,73.009,0.36117
2025-01-01 01:41:48,26.838,57.292,93.672,53.258,75.665,0.416618
2025-01-01 01:41:49,25.838,56.192,91.085,52.493,74.541,0.407315
2025-01-01 01:41:50,26.075,55.846,91.909,53.952,73.794,0.38944
2025-01-01 01:41:51,26.118,55.343,92.691,52.845,76.657,0.421762
2025-01-01 01:41:52,26.312,55.752,93.801,52.582,73.261,0.403409
2025-01-01 01:41:53,25.901,55.782,93.278,53.694,74.231,0.408344
2025-01-01 01:41:54,26.484,52.833,94.217,52.234,74.374,0.393215
2025-01-01 01:41:55,27.004,55.409,92.978,52.954,75.272,0.393241
2025-01-01 01:41:56,25.633,54.851,92.464,53.869,74.389,0.401287
2025-01-01 01:41:57,25.739,54.509,93.559,54.554,76.91,0.420162
2025-01-01 01:41:58,26.074,54.812,91.373,52.609,73.543,0.385704
2025-01-01 01:41:59,26.11,53.45,91.068,52.92,80.124,0.423364
2025-01-01 01:42:00,27.34,53.2,93.793,53.721,73.984,0.361072
2025-01-01 01:42:01,26.854,56.249,93.067,51.87,78.835,0.440056
2025-01-01 01:42:02,26.837,55.464,93.861,54.582,76.634,0.403007
2025-01-01 01:42:03,26.245,52.588,92.086,52.724,75.224,0.383991
2025-01-01 01:42:04,26.246,54.424,94.265,53.2,75.663,0.413574
2025-01-01 01:42:05,25.675,55.881,93.694,53.785,74.972,0.422485
2025-01-01 01:42:06,26.804,54.72,93.036,53.642,75.878,0.392925
2025-01-01 01:42:07,26.67,56.245,93.319,52.855,74.613,0.404452
2025-01-01 01:42:08,27.079,56.05,93.504,55.027,76.385,0.394141
2025-01-01 01:42:09,26.342,53.644,92.347,51.612,75.789,0.403864
2025-01-01 01:42:10,26.388,54.858,92.866,52.797,74.42,0.396025
2025-01-01 01:42:11,26.556,54.555,93.631,53.207,76.157,0.406919
2025-01-01 01:42:12,26.928,53.615,92.923,52.977,76.121,0.388211
2025-01-01 01:42:13,25.758,53.551,91.929,54.733,74.86,0.382907
2025-01-01 01:42:14,26.872,54.201,93.744,52.45,75.246,0.396531
2025-01-01 01:42:15,26.505,54.368,94.336,55.041,76.413,0.400787
2025-01-01 01:42:16,25.997,55.294,94.621,53.59,77.146,0.43738
2025-01-01 01:42:17,25.494,56.057,94.138,52.741,75.706,0.444893
2025-01-01 01:42:18,26.479,55.529,94.478,52.165,77.033,0.436925
2025-01-01 01:42:19,27.282,55.769,94.701,53.689,77.357,0.414199
2025-01-01 01:42:20,27.405,54.755,93.849,53.314,77.561,0.402082
2025-01-01 01:42:21,26.756,55.628,91.706,54.078,76.538,0.392659
2025-01-01 01:42:22,27.57,54.88,95.042,53.542,74.996,0.386312
2025-01-01 01:42:23,26.577,54.59,93.047,54.679,77.19,0.399972
2025-01-01 01:42:24,27.085,56.933,92.867,53.812,75.932,0.400704
2025-01-01 01:42:25,26.393,52.709,92.954,53.597,76.812,0.394495
2025-01-01 01:42:26,26.371,53.171,96.602,54.725,75.491,0.406977
2025-01-01 01:42:27,26.299,55.431,94.619,54.137,75.569,0.414841
2025-01-01 01:42:28,25.617,54.788,93.198,54.583,75.49,0.41041
2025-01-01 01:42:29,27.3,53.621,93.618,54.889,74.785,0.361621
2025-01-01 01:42:30,26.345,54.009,94.363,53.742,75.715,0.405633
2025-01-01 01:42:31,26.274,54.144,94.97,54.013,75.223,0.406806
2025-01-01 01:42:32,26.094,55.967,94.771,54.663,77.186,0.433754
2025-01-01 01:42:33,26.591,56.293,93.628,52.031,75.274,0.420183
2025-01-01 01:42:34,27.584,56.726,94.939,53.914,75.793,0.40214
2025-01-01 01:42:35,27.758,53.503,94.077,53.818,76.645,0.376477
2025-01-01 01:42:36,25.889,53.732,95.802,54.298,78.862,0.446177
2025-01-01 01:42:37,26.55,53.67,94.879,53.359,75.902,0.406883
2025-01-01 01:42:38,26.219,56.401,94.131,54.876,75.119,0.410952
2025-01-01 01:42:39,27.238,55.537,95.648,53.409,75.25,0.405658
2025-01-01 01:42:40,26.896,55.207,95.412,53.63,75.838,0.412069
2025-01-01 01:42:41,26.442,55.364,94.623,53.464,76.129,0.420724
2025-01-01 01:42:42,26.804,55.086,95.899,54.976,79.73,0.438743
2025-01-01 01:42:43,26.537,54.029,95.869,52.319,78.172,0.443472
2025-01-01 01:42:44,27.591,55.672,96.514,55.412,76.681,0.402524
2025-01-01 01:42:45,27.064,54.981,96.094,55.156,79.33,0.429121
2025-01-01 01:42:46,27.133,53.975,95.243,53.519,76.419,0.402201
2025-01-01 01:42:47,25.472,55.759,93.84,54.785,76.709,0.43402
2025-01-01 01:42:48,26.779,54.768,95.791,54.059,76.685,0.418024
2025-01-01 01:42:49,27.861,55.431,96.021,55.269,78.532,0.407104
2025-01-01 01:42:50,27.49,55.088,95.805,54.697,77.264,0.405013
2025-01-01 01:42:51,25.91,56.114,92.819,55.681,79.206,0.432968
2025-01-01 01:42:52,26.683,55.452,96.585,52.665,77.967,0.452062
2025-01-01 01:42:53,26.246,54.359,95.07,54.056,78.587,0.436798
2025-01-01 01:42:54,27.708,55.575,96.745,52.51,75.366,0.411451
2025-01-01 01:42:55,26.981,55.618,97.838,53.461,75.557,0.430635
2025-01-01 01:42:56,26.481,55.785,95.962,55.661,75.646,0.413172
2025-01-01 01:42:57,26.888,56.321,96.732,54.221,77.182,0.437096
2025-01-01 01:42:58,25.573,54.68,96.405,54.618,75.9,0.438144
2025-01-01 01:42:59,26.34,55.976,96.978,54.224,79.285,0.465973
2025-01-01 01:43:00,26.906,53.594,96.635,54.156,77.609,0.419885
2025-01-01 01:43:01,27.316,55.211,96.095,53.359,78.637,0.432822
2025-01-01 01:43:02,25.928,55.068,95.788,53.191,77.359,0.450948
2025-01-01 01:43:03,26.713,56.803,98.365,53.299,78.991,0.479065
2025-01-01 01:43:04,27.414,55.211,97.294,51.533,75.695,0.429243
2025-01-01 01:43:05,26.188,55.988,97.768,53.63,78.046,0.469773
2025-01-01 01:43:06,27.033,53.632,97.419,53.865,78.757,0.434853
2025-01-01 01:43:07,26.956,55.055,98.078,53.155,78.91,0.458733
2025-01-01 01:43:08,27.785,54.573,96.29,53.522,77.879,0.411989
2025-01-01 01:43:09,26.817,57.909,97.352,54.022,76.26,0.449085
2025-01-01 01:43:10,26.851,54.78,97.858,54.285,79.579,0.45446
2025-01-01 01:43:11,27.368,55.534,98.729,52.593,77.947,0.454373
2025-01-01 01:43:12,26.281,55.601,100.194,52.889,78.104,0.489736
2025-01-01 01:43:13,26.838,53.9,98.013,54.1,81.186,0.464077
2025-01-01 01:43:14,26.724,54.977,97.03,53.94,78.692,0.447576
2025-01-01 01:43:15,26.886,55.923,96.58,54.516,78.007,0.437617
2025-01-01 01:43:16,27.383,55.619,96.957,54.453,77.988,0.427591
2025-01-01 01:43:17,27.239,53.248,97.173,55.312,79.51,0.421126
2025-01-01 01:43:18,26.591,54.996,95.132,53.115,77.804,0.434852
2025-01-01 01:43:19,27.037,56.6,97.444,54.581,79.457,0.45742
2025-01-01 01:43:20,27.717,56.183,98.923,52.55,80.218,0.472054
2025-01-01 01:43:21,26.558,56.828,98.368,55.168,78.844,0.467552
2025-01-01 01:43:22,27.049,54.641,98.121,53.583,80.189,0.461299
2025-01-01 01:43:23,26.883,56.924,96.845,53.619,78.975,0.461813
2025-01-01 01:43:24,26.95,55.615,99.605,53.942,78.286,0.463865
2025-01-01 01:43:25,26.168,57.268,99.154,52.03,77.168,0.495281
2025-01-01 01:43:26,27.691,55.696,98.717,52.219,79.549,0.464309
2025-01-01 01:43:27,26.6,53.662,96.615,53.134,79.629,0.451066
2025-01-01 01:43:28,27.502,56.576,98.415,53.281,80.505,0.47276
2025-01-01 01:43:29,26.68,55.301,99.427,54.632,80.444,0.478941
2025-01-01 01:43:30,26.68,55.386,99.053,52.168,81.917,0.507411
2025-01-01 01:43:31,27.6,54.327,99.362,54.121,78.793,0.440773
2025-01-01 01:43:32,27.492,57.42,99.944,52.636,79.972,0.491635
2025-01-01 01:43:33,27.101,55.295,99.502,52.585,78.774,0.471486
2025-01-01 01:43:34,27.378,57.409,100.085,52.636,80.77,0.501879
2025-01-01 01:43:35,26.854,55.421,98.681,52.481,78.596,0.470867
