time,温度,湿度,A,B,C,label
2025-01-01 01:31:09,22.26,55.2,96.63,47.88,76.11,0
2025-01-01 01:31:10,22.16,55.08,96.66,48.02,76.1,0
2025-01-01 01:31:11,22.18,55.19,96.57,47.94,76.13,0
2025-01-01 01:31:12,22.18,55.11,96.77,48.03,76.17,0
2025-01-01 01:31:13,22.12,55.09,96.75,48.09,76.13,0
2025-01-01 01:31:14,22.16,55.1,96.85,47.98,76.1,0
2025-01-01 01:31:15,22.19,55.08,96.88,48.06,76.08,0
2025-01-01 01:31:16,22.23,55.06,96.9,48.03,76.03,0
2025-01-01 01:31:17,22.18,54.94,96.91,48.1,76.04,0
2025-01-01 01:31:18,22.27,54.94,97.02,48.11,75.97,0
2025-01-01 01:31:19,22.23,54.84,96.97,47.98,76.07,0
2025-01-01 01:31:20,22.21,54.91,97.1,48.04,76.05,0
2025-01-01 01:31:21,22.25,54.82,97.12,48.11,76.03,0
2025-01-01 01:31:22,22.24,54.83,97.23,48.02,76.09,0
2025-01-01 01:31:23,22.29,54.79,97.25,48.06,76.03,0
2025-01-01 01:31:24,22.21,54.74,97.37,48.13,76.02,0
2025-01-01 01:31:25,22.34,54.81,97.36,48.13,75.92,0
2025-01-01 01:31:26,22.23,54.69,97.38,48.21,76.06,0
2025-01-01 01:31:27,22.35,54.65,97.43,48.09,76.04,0
2025-01-01 01:31:28,22.28,54.66,97.57,48.13,75.93,0
2025-01-01 01:31:29,22.4,54.59,97.73,48.17,76.0,0
2025-01-01 01:31:30,22.35,54.47,97.7,48.28,75.91,0
2025-01-01 01:31:31,22.32,54.53,97.75,48.27,76.03,0
2025-01-01 01:31:32,22.45,54.52,97.78,48.2,76.07,0
2025-01-01 01:31:33,22.33,54.52,97.75,48.18,75.97,0
2025-01-01 01:31:34,22.37,54.44,97.93,48.16,75.92,0
2025-01-01 01:31:35,22.31,54.47,97.88,48.24,75.99,0
2025-01-01 01:31:36,22.43,54.38,98.12,48.33,75.98,0
2025-01-01 01:31:37,22.37,54.52,97.99,48.25,76.0,0
2025-01-01 01:31:38,22.4,54.25,98.12,48.22,76.07,0
2025-01-01 01:31:39,22.34,54.31,98.05,48.18,75.96,0
2025-01-01 01:31:40,22.39,54.35,98.21,48.37,75.98,0
2025-01-01 01:31:41,22.46,54.22,98.23,48.23,76.02,0
2025-01-01 01:31:42,22.46,54.26,98.34,48.44,76.01,0
2025-01-01 01:31:43,22.51,54.18,98.35,48.4,76.0,0
2025-01-01 01:31:44,22.51,54.19,98.41,48.43,75.96,0
2025-01-01 01:31:45,22.51,54.21,98.49,48.46,76.03,0
2025-01-01 01:31:46,22.53,54.07,98.58,48.35,76.1,0
2025-01-01 01:31:47,22.4,54.07,98.58,48.48,76.11,0
2025-01-01 01:31:48,22.54,54.21,98.62,48.4,75.98,0
2025-01-01 01:31:49,22.53,53.98,98.71,48.51,75.96,0
2025-01-01 01:31:50,22.48,53.99,98.8,48.56,75.98,0
2025-01-01 01:31:51,22.51,54.01,98.91,48.6,76.06,0
2025-01-01 01:31:52,22.56,53.98,98.92,48.54,75.95,0
2025-01-01 01:31:53,22.61,53.94,99.03,48.43,76.04,0
2025-01-01 01:31:54,22.54,53.98,99.09,48.61,76.03,0
2025-01-01 01:31:55,22.61,53.83,99.11,48.59,76.17,0
2025-01-01 01:31:56,22.68,53.91,99.1,48.69,76.08,0
2025-01-01 01:31:57,22.68,53.84,99.24,48.68,75.98,0
2025-01-01 01:31:58,22.59,53.82,99.36,48.67,76.08,0
2025-01-01 01:31:59,22.56,53.85,99.42,48.75,76.11,0
2025-01-01 01:32:00,22.73,53.71,99.38,48.8,76.15,0
2025-01-01 01:32:01,22.6,53.7,99.57,48.79,76.15,0
2025-01-01 01:32:02,22.62,53.73,99.48,48.7,76.15,0
2025-01-01 01:32:03,22.76,53.66,99.59,48.91,76.12,0
2025-01-01 01:32:04,22.7,53.74,99.66,48.82,76.18,0
2025-01-01 01:32:05,22.68,53.62,99.67,48.89,76.15,0
2025-01-01 01:32:06,22.78,53.65,99.83,48.93,76.15,0
2025-01-01 01:32:07,22.77,53.52,99.74,49.0,76.2,0
2025-01-01 01:32:08,22.75,53.61,99.89,48.93,76.14,0
2025-01-01 01:32:09,22.8,53.45,99.95,49.01,76.13,0
2025-01-01 01:32:10,22.75,53.4,100.08,48.99,76.15,0
2025-01-01 01:32:11,22.73,53.46,100.03,49.15,76.1,0
2025-01-01 01:32:12,22.79,53.47,100.14,49.09,76.19,0
2025-01-01 01:32:13,22.9,53.38,100.12,49.05,76.26,0
2025-01-01 01:32:14,22.83,53.45,100.32,49.11,76.23,0
2025-01-01 01:32:15,22.83,53.49,100.4,49.27,76.32,0
2025-01-01 01:32:16,22.86,53.32,100.43,49.2,76.28,0
2025-01-01 01:32:17,22.87,53.25,100.55,49.23,76.23,0
2025-01-01 01:32:18,22.92,53.28,100.58,49.31,76.37,0
2025-01-01 01:32:19,22.9,53.28,100.58,49.26,76.33,0
2025-01-01 01:32:20,22.91,53.24,100.62,49.32,76.33,0
2025-01-01 01:32:21,22.88,53.3,100.82,49.41,76.33,0
2025-01-01 01:32:22,22.95,53.32,100.74,49.43,76.31,0
2025-01-01 01:32:23,23.05,53.2,100.97,49.51,76.4,0
2025-01-01 01:32:24,22.94,53.21,100.91,49.43,76.34,0
2025-01-01 01:32:25,22.97,53.12,101.01,49.53,76.47,0
2025-01-01 01:32:26,23.03,53.11,101.05,49.56,76.43,0
2025-01-01 01:32:27,23.03,53.13,101.19,49.59,76.51,0
2025-01-01 01:32:28,22.95,53.12,101.16,49.57,76.42,0
2025-01-01 01:32:29,23.0,53.09,101.28,49.59,76.49,0
2025-01-01 01:32:30,23.16,53.06,101.28,49.64,76.47,0
2025-01-01 01:32:31,23.11,53.02,101.34,49.7,76.65,0
2025-01-01 01:32:32,23.03,53.08,101.45,49.68,76.6,0
2025-01-01 01:32:33,23.2,52.98,101.48,49.77,76.62,0
2025-01-01 01:32:34,23.17,53.0,101.55,49.73,76.62,0
2025-01-01 01:32:35,23.12,52.92,101.56,49.83,76.66,0
2025-01-01 01:32:36,23.1,52.91,101.68,49.87,76.7,0
2025-01-01 01:32:37,23.25,52.97,101.68,49.89,76.76,0
2025-01-01 01:32:38,23.33,52.94,101.79,49.95,76.7,0
2025-01-01 01:32:39,23.27,52.95,101.84,49.93,76.65,0
2025-01-01 01:32:40,23.26,52.89,101.84,49.92,76.78,0
2025-01-01 01:32:41,23.16,52.88,101.98,50.04,76.75,0
2025-01-01 01:32:42,23.2,52.88,102.05,50.02,76.82,0
2025-01-01 01:32:43,23.35,52.85,102.03,50.13,76.78,0
2025-01-01 01:32:44,23.23,52.85,102.09,50.1,76.81,0
2025-01-01 01:32:45,23.28,52.86,102.25,50.24,76.92,0
2025-01-01 01:32:46,23.35,52.71,102.21,50.29,76.87,0
2025-01-01 01:32:47,23.42,52.76,102.14,50.24,76.98,0
2025-01-01 01:32:48,23.36,52.8,102.25,50.18,76.96,0
2025-01-01 01:32:49,23.4,52.79,102.42,50.22,76.98,0
2025-01-01 01:32:50,23.42,52.62,102.44,50.29,76.97,0
2025-01-01 01:32:51,23.43,52.64,102.52,50.37,77.08,0
2025-01-01 01:32:52,23.37,52.6,102.56,50.36,77.2,0
2025-01-01 01:32:53,23.47,52.66,102.59,50.35,77.11,0
2025-01-01 01:32:54,23.46,52.64,102.66,50.45,77.02,0
2025-01-01 01:32:55,23.52,52.59,102.7,50.54,77.22,0
2025-01-01 01:32:56,23.41,52.62,102.77,50.43,77.2,0
2025-01-01 01:32:57,23.52,52.61,102.77,50.56,77.23,0
2025-01-01 01:32:58,23.54,52.56,102.84,50.58,77.22,0
2025-01-01 01:32:59,23.59,52.54,102.85,50.62,77.22,0
2025-01-01 01:33:00,23.6,52.55,103.0,50.58,77.28,0
2025-01-01 01:33:01,23.55,52.48,102.97,50.64,77.37,0
2025-01-01 01:33:02,23.57,52.46,103.07,50.7,77.31,0
2025-01-01 01:33:03,23.61,52.56,103.15,50.76,77.31,0
2025-01-01 01:33:04,23.78,52.55,103.19,50.7,77.44,0
2025-01-01 01:33:05,23.63,52.47,103.13,50.73,77.45,0
2025-01-01 01:33:06,23.72,52.5,103.29,50.82,77.44,0
2025-01-01 01:33:07,23.7,52.5,103.31,50.91,77.48,0
2025-01-01 01:33:08,23.66,52.44,103.36,50.88,77.58,0
2025-01-01 01:33:09,23.76,52.36,103.48,50.77,77.66,0
2025-01-01 01:33:10,23.73,52.41,103.44,50.96,77.58,0
2025-01-01 01:33:11,23.75,52.47,103.52,50.92,77.65,0
2025-01-01 01:33:12,23.81,52.36,103.57,50.99,77.64,0
2025-01-01 01:33:13,23.79,52.26,103.55,51.06,77.68,0
2025-01-01 01:33:14,23.75,52.42,103.61,51.0,77.82,0
2025-01-01 01:33:15,23.78,52.4,103.63,51.09,77.7,0
2025-01-01 01:33:16,23.79,52.37,103.73,51.17,77.78,0
2025-01-01 01:33:17,23.98,52.35,103.78,51.07,77.78,0
2025-01-01 01:33:18,23.92,52.32,103.8,51.13,77.85,0
2025-01-01 01:33:19,23.91,52.25,103.86,51.11,77.89,0
2025-01-01 01:33:20,24.02,52.33,103.9,51.18,78.0,0
2025-01-01 01:33:21,24.01,52.25,103.88,51.31,78.04,0
2025-01-01 01:33:22,23.9,52.23,103.94,51.16,77.98,0
2025-01-01 01:33:23,24.04,52.2,103.99,51.27,78.1,0
2025-01-01 01:33:24,23.97,52.33,103.99,51.36,78.06,0
2025-01-01 01:33:25,24.01,52.21,104.08,51.33,78.05,0
2025-01-01 01:33:26,24.11,52.26,104.13,51.35,78.11,0
2025-01-01 01:33:27,24.05,52.24,104.16,51.4,78.12,0
2025-01-01 01:33:28,24.12,52.22,104.09,51.31,78.21,0
2025-01-01 01:33:29,24.06,52.23,104.16,51.45,78.21,0
2025-01-01 01:33:30,24.2,52.25,104.3,51.47,78.31,0
2025-01-01 01:33:31,24.14,52.27,104.26,51.42,78.2,0
2025-01-01 01:33:32,24.24,52.21,104.33,51.59,78.25,0
2025-01-01 01:33:33,24.16,52.16,104.37,51.5,78.31,0
2025-01-01 01:33:34,24.13,52.22,104.32,51.53,78.44,0
2025-01-01 01:33:35,24.18,52.07,104.31,51.57,78.47,0
2025-01-01 01:33:36,24.22,52.17,104.34,51.52,78.6,0
2025-01-01 01:33:37,24.31,52.18,104.42,51.6,78.52,0
2025-01-01 01:33:38,24.34,52.16,104.5,51.63,78.6,0
2025-01-01 01:33:39,24.3,52.13,104.47,51.65,78.54,0
2025-01-01 01:33:40,24.31,52.13,104.41,51.66,78.57,0
2025-01-01 01:33:41,24.35,52.15,104.54,51.72,78.7,0
2025-01-01 01:33:42,24.34,52.18,104.55,51.78,78.7,0
2025-01-01 01:33:43,24.33,52.08,104.55,51.76,78.67,0
2025-01-01 01:33:44,24.46,52.05,104.67,51.74,78.8,0
2025-01-01 01:33:45,24.38,52.11,104.66,51.68,78.77,0
2025-01-01 01:33:46,24.4,52.05,104.74,51.77,78.82,0
2025-01-01 01:33:47,24.42,52.05,104.69,51.73,78.86,0
2025-01-01 01:33:48,24.5,52.08,104.71,51.8,78.94,0
2025-01-01 01:33:49,24.47,52.09,104.76,51.74,78.97,0
2025-01-01 01:33:50,24.43,52.09,104.8,51.8,79.01,0
2025-01-01 01:33:51,24.42,52.11,104.81,51.9,79.13,0
2025-01-01 01:33:52,24.48,52.1,104.87,51.78,79.08,0
2025-01-01 01:33:53,24.55,52.09,104.69,51.96,79.13,0
2025-01-01 01:33:54,24.63,52.04,104.86,51.76,79.15,0
2025-01-01 01:33:55,24.65,52.05,104.76,51.89,79.17,0
2025-01-01 01:33:56,24.58,51.96,104.89,51.96,79.36,0
2025-01-01 01:33:57,24.57,52.07,104.92,51.88,79.24,0
2025-01-01 01:33:58,24.61,52.0,104.9,51.99,79.38,0
2025-01-01 01:33:59,24.6,51.99,104.97,51.89,79.37,0
2025-01-01 01:34:00,24.62,52.08,104.82,51.86,79.46,0
2025-01-01 01:34:01,24.82,52.0,104.92,51.99,79.46,0
2025-01-01 01:34:02,24.72,51.99,104.86,51.97,79.48,0
2025-01-01 01:34:03,24.74,51.96,104.9,51.99,79.57,0
2025-01-01 01:34:04,24.77,51.99,104.91,52.01,79.57,0
2025-01-01 01:34:05,24.82,52.03,104.95,51.91,79.56,0
2025-01-01 01:34:06,24.88,51.97,104.95,51.92,79.58,0
2025-01-01 01:34:07,24.8,52.09,105.01,51.96,79.74,0
2025-01-01 01:34:08,24.86,52.07,105.09,52.04,79.73,0
2025-01-01 01:34:09,24.92,52.0,104.89,51.96,79.72,0
2025-01-01 01:34:10,24.87,52.09,105.05,52.02,79.85,0
2025-01-01 01:34:11,24.83,52.04,105.04,51.88,79.88,0
2025-01-01 01:34:12,24.87,51.9,105.06,51.95,79.85,0
2025-01-01 01:34:13,25.01,51.99,104.99,51.99,79.94,0
2025-01-01 01:34:14,24.97,52.01,104.97,52.02,79.98,0
2025-01-01 01:34:15,25.1,51.98,104.99,52.01,80.05,0
2025-01-01 01:34:16,24.97,52.01,104.87,51.99,80.1,0
2025-01-01 01:34:17,25.01,52.01,104.97,51.96,80.13,0
2025-01-01 01:34:18,25.01,52.02,105.01,51.95,80.13,0
2025-01-01 01:34:19,25.04,52.03,104.93,51.98,80.15,0
2025-01-01 01:34:20,25.16,52.01,105.04,52.02,80.23,0
2025-01-01 01:34:21,25.11,52.05,104.97,51.9,80.23,0
2025-01-01 01:34:22,25.17,51.92,104.94,51.92,80.32,0
2025-01-01 01:34:23,25.25,52.0,105.0,52.01,80.4,0
2025-01-01 01:34:24,25.15,52.0,104.95,51.98,80.49,0
2025-01-01 01:34:25,25.2,51.97,104.9,52.03,80.36,0
2025-01-01 01:34:26,25.26,51.98,104.89,52.0,80.41,0
2025-01-01 01:34:27,25.26,52.04,104.97,51.95,80.52,0
2025-01-01 01:34:28,25.22,51.89,104.97,51.96,80.49,0
2025-01-01 01:34:29,25.21,51.92,104.92,52.03,80.56,0
2025-01-01 01:34:30,25.28,52.02,105.02,51.97,80.56,0
2025-01-01 01:34:31,25.32,52.04,104.85,51.97,80.6,0
2025-01-01 01:34:32,25.27,52.03,104.88,51.92,80.64,0
2025-01-01 01:34:33,25.33,52.09,104.89,51.86,80.62,0
2025-01-01 01:34:34,25.34,52.04,104.83,51.86,80.73,0
2025-01-01 01:34:35,25.4,52.08,104.84,51.89,80.79,0
2025-01-01 01:34:36,25.4,52.09,104.86,51.98,80.87,0
2025-01-01 01:34:37,25.42,52.0,104.86,51.82,80.92,0
2025-01-01 01:34:38,25.42,52.07,104.74,51.89,80.86,0
2025-01-01 01:34:39,25.49,52.05,104.78,51.82,80.94,0
2025-01-01 01:34:40,25.51,52.01,104.7,51.81,80.97,0
2025-01-01 01:34:41,25.47,52.11,104.72,51.8,80.97,0
2025-01-01 01:34:42,25.64,52.19,104.68,51.86,81.07,0
2025-01-01 01:34:43,25.64,52.1,104.7,51.66,81.07,0
2025-01-01 01:34:44,25.58,52.09,104.61,51.73,81.18,0
2025-01-01 01:34:45,25.53,52.1,104.71,51.77,81.2,0
2025-01-01 01:34:46,25.52,52.06,104.73,51.71,81.29,0
2025-01-01 01:34:47,25.61,52.09,104.63,51.73,81.28,0
2025-01-01 01:34:48,25.62,52.05,104.53,51.68,81.29,0
2025-01-01 01:34:49,25.73,52.12,104.58,51.69,81.28,0
2025-01-01 01:34:50,25.7,52.13,104.56,51.61,81.27,0
2025-01-01 01:34:51,25.72,52.15,104.49,51.65,81.46,0
2025-01-01 01:34:52,25.71,52.12,104.47,51.57,81.44,0
2025-01-01 01:34:53,25.75,52.23,104.43,51.62,81.53,0
2025-01-01 01:34:54,25.73,52.22,104.5,51.59,81.5,0
2025-01-01 01:34:55,25.87,52.2,104.39,51.64,81.63,0
2025-01-01 01:34:56,25.8,52.18,104.38,51.55,81.53,0
2025-01-01 01:34:57,25.78,52.11,104.35,51.47,81.65,0
2025-01-01 01:34:58,25.94,52.26,104.2,51.44,81.63,0
2025-01-01 01:34:59,25.81,52.11,104.26,51.52,81.76,0
2025-01-01 01:35:00,25.87,52.19,104.24,51.45,81.79,0
2025-01-01 01:35:01,25.93,52.19,104.1,51.51,81.75,0
2025-01-01 01:35:02,25.95,52.13,104.16,51.42,81.82,0
2025-01-01 01:35:03,26.1,52.2,104.16,51.42,81.82,0
2025-01-01 01:35:04,26.01,52.23,104.13,51.46,81.89,0
2025-01-01 01:35:05,25.97,52.3,104.12,51.3,81.9,0
2025-01-01 01:35:06,26.04,52.25,103.97,51.34,81.99,0
2025-01-01 01:35:07,26.01,52.27,103.95,51.24,81.97,0
2025-01-01 01:35:08,26.04,52.21,103.92,51.27,82.09,0
2025-01-01 01:35:09,26.04,52.23,103.89,51.21,82.09,0
2025-01-01 01:35:10,26.06,52.17,104.04,51.22,82.1,0
2025-01-01 01:35:11,26.02,52.24,103.81,51.2,82.16,0
2025-01-01 01:35:12,26.13,52.26,103.65,51.15,82.14,0
2025-01-01 01:35:13,26.07,52.38,103.66,51.16,82.13,0
2025-01-01 01:35:14,26.16,52.39,103.68,51.19,82.33,0
2025-01-01 01:35:15,26.18,52.39,103.71,51.1,82.28,0
2025-01-01 01:35:16,26.16,52.29,103.54,51.17,82.31,0
2025-01-01 01:35:17,26.2,52.45,103.53,51.05,82.33,0
2025-01-01 01:35:18,26.25,52.38,103.47,50.95,82.32,0
2025-01-01 01:35:19,26.24,52.33,103.42,50.97,82.39,0
2025-01-01 01:35:20,26.27,52.42,103.56,50.94,82.41,0
2025-01-01 01:35:21,26.29,52.48,103.38,50.94,82.48,0
2025-01-01 01:35:22,26.28,52.45,103.42,50.89,82.44,0
2025-01-01 01:35:23,26.3,52.35,103.3,50.91,82.45,0
2025-01-01 01:35:24,26.34,52.52,103.3,50.88,82.46,0
2025-01-01 01:35:25,26.38,52.41,103.15,50.82,82.59,0
2025-01-01 01:35:26,26.41,52.45,103.22,50.79,82.66,0
2025-01-01 01:35:27,26.33,52.57,103.09,50.69,82.67,0
2025-01-01 01:35:28,26.43,52.49,103.16,50.78,82.7,0
2025-01-01 01:35:29,26.44,52.56,102.93,50.66,82.71,0
2025-01-01 01:35:30,26.41,52.54,102.83,50.57,82.78,0
2025-01-01 01:35:31,26.54,52.53,102.91,50.65,82.73,0
2025-01-01 01:35:32,26.51,52.59,102.91,50.5,82.73,0
2025-01-01 01:35:33,26.51,52.61,102.8,50.56,82.77,0
2025-01-01 01:35:34,26.44,52.59,102.73,50.48,82.91,0
2025-01-01 01:35:35,26.57,52.66,102.71,50.44,82.83,0
2025-01-01 01:35:36,26.48,52.61,102.64,50.38,82.91,0
2025-01-01 01:35:37,26.55,52.65,102.65,50.28,82.91,0
2025-01-01 01:35:38,26.46,52.69,102.57,50.3,82.89,0
2025-01-01 01:35:39,26.51,52.7,102.46,50.32,82.96,0
2025-01-01 01:35:40,26.56,52.77,102.44,50.24,82.97,0
2025-01-01 01:35:41,26.59,52.8,102.41,50.26,83.12,0
2025-01-01 01:35:42,26.72,52.74,102.3,50.22,83.01,0
2025-01-01 01:35:43,26.75,52.71,102.3,50.24,83.07,0
2025-01-01 01:35:44,26.77,52.7,102.2,50.15,83.16,0
2025-01-01 01:35:45,26.71,52.71,102.21,50.16,83.08,0
2025-01-01 01:35:46,26.7,52.75,102.08,50.11,83.14,0
2025-01-01 01:35:47,26.71,52.75,102.05,49.97,83.19,0
2025-01-01 01:35:48,26.66,52.85,101.98,50.06,83.25,0
2025-01-01 01:35:49,26.81,52.79,101.92,50.1,83.24,0
2025-01-01 01:35:50,26.74,52.88,101.84,49.91,83.3,0
2025-01-01 01:35:51,26.82,52.84,101.8,49.91,83.2,0
2025-01-01 01:35:52,26.74,52.86,101.74,49.88,83.25,0
2025-01-01 01:35:53,26.81,52.98,101.7,49.92,83.31,0
2025-01-01 01:35:54,26.92,52.98,101.6,49.84,83.28,0
2025-01-01 01:35:55,26.84,53.0,101.6,49.78,83.51,0
2025-01-01 01:35:56,26.86,52.92,101.57,49.8,83.4,0
2025-01-01 01:35:57,26.87,53.04,101.53,49.75,83.34,0
2025-01-01 01:35:58,26.73,53.06,101.34,49.7,83.39,0
2025-01-01 01:35:59,26.88,53.02,101.3,49.71,83.48,0
2025-01-01 01:36:00,26.87,53.03,101.29,49.69,83.52,0
2025-01-01 01:36:01,26.9,53.15,101.12,49.6,83.52,0
2025-01-01 01:36:02,26.86,53.23,101.21,49.61,83.46,0
2025-01-01 01:36:03,26.98,53.18,101.03,49.53,83.58,0
2025-01-01 01:36:04,26.92,53.18,100.94,49.46,83.52,0
2025-01-01 01:36:05,27.04,53.15,100.97,49.44,83.54,0
2025-01-01 01:36:06,27.09,53.15,100.94,49.44,83.56,0
2025-01-01 01:36:07,26.98,53.17,100.8,49.41,83.63,0
2025-01-01 01:36:08,27.04,53.23,100.78,49.4,83.65,0
2025-01-01 01:36:09,27.0,53.25,100.78,49.28,83.64,0
2025-01-01 01:36:10,27.07,53.26,100.74,49.32,83.73,0
2025-01-01 01:36:11,27.1,53.33,100.57,49.26,83.69,0
2025-01-01 01:36:12,27.13,53.36,100.55,49.19,83.64,0
2025-01-01 01:36:13,27.17,53.26,100.48,49.22,83.74,0
2025-01-01 01:36:14,27.16,53.34,100.37,49.17,83.74,0
2025-01-01 01:36:15,27.04,53.41,100.3,49.17,83.75,0
2025-01-01 01:36:16,27.08,53.41,100.29,49.14,83.74,0
2025-01-01 01:36:17,27.12,53.39,100.15,49.13,83.75,0
2025-01-01 01:36:18,27.19,53.38,100.16,49.11,83.68,0
2025-01-01 01:36:19,27.18,53.41,100.07,49.0,83.8,0
2025-01-01 01:36:20,27.23,53.58,100.03,49.03,83.77,0
2025-01-01 01:36:21,27.18,53.58,100.03,49.02,83.82,0
2025-01-01 01:36:22,27.2,53.62,99.94,49.06,83.76,0
2025-01-01 01:36:23,27.31,53.61,99.83,49.0,83.85,0
2025-01-01 01:36:24,27.23,53.6,99.74,48.88,83.88,0
2025-01-01 01:36:25,27.34,53.65,99.68,48.89,83.89,0
2025-01-01 01:36:26,27.2,53.66,99.65,48.89,83.89,0
2025-01-01 01:36:27,27.34,53.66,99.6,48.87,83.87,0
2025-01-01 01:36:28,27.34,53.63,99.53,48.69,83.86,0
2025-01-01 01:36:29,27.34,53.77,99.42,48.78,83.97,0
2025-01-01 01:36:30,27.32,53.68,99.42,48.68,83.86,0
2025-01-01 01:36:31,27.41,53.88,99.3,48.68,83.89,0
2025-01-01 01:36:32,27.35,53.9,99.26,48.67,84.0,0
2025-01-01 01:36:33,27.42,53.88,99.18,48.64,83.88,0
2025-01-01 01:36:34,27.44,53.92,99.13,48.62,83.92,0
2025-01-01 01:36:35,27.34,53.85,99.14,48.57,83.95,0
2025-01-01 01:36:36,27.36,53.9,99.01,48.53,83.99,0
2025-01-01 01:36:37,27.48,53.89,98.97,48.57,83.86,0
2025-01-01 01:36:38,27.38,54.03,98.86,48.61,83.89,0
2025-01-01 01:36:39,27.49,53.97,98.85,48.62,83.9,0
2025-01-01 01:36:40,27.5,54.04,98.96,48.45,83.94,0
2025-01-01 01:36:41,27.52,54.03,98.71,48.53,83.96,0
2025-01-01 01:36:42,27.45,54.11,98.69,48.44,83.96,0
2025-01-01 01:36:43,27.46,54.13,98.6,48.4,83.92,0
2025-01-01 01:36:44,27.53,54.1,98.45,48.36,83.98,0
2025-01-01 01:36:45,27.52,54.14,98.48,48.32,83.95,0
2025-01-01 01:36:46,27.6,54.23,98.46,48.4,84.04,0
2025-01-01 01:36:47,27.49,54.21,98.32,48.3,84.01,0
2025-01-01 01:36:48,27.61,54.22,98.4,48.35,83.96,0
2025-01-01 01:36:49,27.51,54.31,98.26,48.35,83.87,0
2025-01-01 01:36:50,27.59,54.26,98.13,48.3,84.05,0
2025-01-01 01:36:51,27.7,54.33,98.11,48.25,84.05,0
2025-01-01 01:36:52,27.55,54.38,98.1,48.28,83.92,0
2025-01-01 01:36:53,27.59,54.3,98.0,48.3,84.06,0
2025-01-01 01:36:54,27.63,54.37,98.05,48.21,83.94,0
2025-01-01 01:36:55,27.66,54.45,97.88,48.22,84.02,0
2025-01-01 01:36:56,27.65,54.48,97.83,48.23,84.0,0
2025-01-01 01:36:57,27.62,54.48,97.79,48.12,83.96,0
2025-01-01 01:36:58,27.66,54.45,97.71,48.3,83.94,0
2025-01-01 01:36:59,27.65,54.5,97.68,48.12,83.98,0
2025-01-01 01:37:00,27.64,54.63,97.64,48.1,84.03,0
2025-01-01 01:37:01,27.64,54.53,97.58,48.23,83.89,0
2025-01-01 01:37:02,27.63,54.67,97.49,48.16,83.94,0
2025-01-01 01:37:03,27.71,54.75,97.41,48.17,84.01,0
2025-01-01 01:37:04,27.64,54.72,97.42,48.11,83.99,0
2025-01-01 01:37:05,27.7,54.73,97.37,48.13,83.89,0
2025-01-01 01:37:06,27.79,54.7,97.35,48.09,83.9,0
2025-01-01 01:37:07,27.76,54.74,97.31,48.04,83.88,0
2025-01-01 01:37:08,27.82,54.82,97.25,48.02,83.85,0
2025-01-01 01:37:09,27.84,54.85,97.18,48.09,83.93,0
2025-01-01 01:37:10,27.77,54.96,97.1,48.1,83.84,0
2025-01-01 01:37:11,27.82,54.83,97.1,48.06,83.92,0
2025-01-01 01:37:12,27.77,54.93,96.96,48.03,84.03,0
2025-01-01 01:37:13,27.85,54.93,96.96,48.03,83.9,0
2025-01-01 01:37:14,27.74,55.02,96.94,47.98,84.0,0
2025-01-01 01:37:15,27.87,55.06,96.79,48.04,83.91,0
2025-01-01 01:37:16,27.83,55.14,96.8,48.12,83.91,0
2025-01-01 01:37:17,27.8,55.21,96.8,47.99,83.88,0
2025-01-01 01:37:18,27.85,55.12,96.72,47.97,83.78,0
2025-01-01 01:37:19,27.83,55.16,96.69,47.98,83.79,0
2025-01-01 01:37:20,27.78,55.24,96.58,47.98,83.83,0
2025-01-01 01:37:21,27.81,55.19,96.53,48.07,83.87,0
2025-01-01 01:37:22,27.91,55.33,96.41,48.02,83.79,0
2025-01-01 01:37:23,27.91,55.25,96.43,47.93,83.79,0
2025-01-01 01:37:24,27.9,55.33,96.38,48.11,83.83,0
2025-01-01 01:37:25,27.9,55.42,96.31,47.96,83.82,0
2025-01-01 01:37:26,27.83,55.37,96.35,47.94,83.75,0
2025-01-01 01:37:27,27.92,55.45,96.36,48.05,83.78,0
2025-01-01 01:37:28,27.9,55.46,96.23,47.95,83.71,0
2025-01-01 01:37:29,27.87,55.45,96.24,48.02,83.74,0
2025-01-01 01:37:30,27.91,55.57,96.18,48.06,83.74,0
2025-01-01 01:37:31,27.95,55.63,96.17,48.02,83.7,0
2025-01-01 01:37:32,27.88,55.56,96.15,47.97,83.76,0
2025-01-01 01:37:33,27.9,55.76,96.03,48.04,83.65,0
2025-01-01 01:37:34,27.87,55.7,95.97,48.0,83.68,0
2025-01-01 01:37:35,27.95,55.61,96.02,48.04,83.59,0
2025-01-01 01:37:36,27.88,55.61,96.04,48.09,83.55,0
2025-01-01 01:37:37,27.97,55.72,95.96,48.03,83.58,0
2025-01-01 01:37:38,27.92,55.75,95.95,48.1,83.59,0
2025-01-01 01:37:39,27.99,55.74,95.78,48.09,83.6,0
2025-01-01 01:37:40,27.95,55.76,95.76,48.1,83.67,0
2025-01-01 01:37:41,28.0,55.96,95.79,48.1,83.48,0
2025-01-01 01:37:42,27.99,55.92,95.78,48.1,83.52,0
2025-01-01 01:37:43,27.95,55.97,95.76,48.04,83.42,0
2025-01-01 01:37:44,27.97,56.06,95.76,48.06,83.45,0
2025-01-01 01:37:45,27.88,56.0,95.7,48.13,83.43,0
2025-01-01 01:37:46,27.99,56.02,95.7,48.14,83.41,0
2025-01-01 01:37:47,27.99,56.14,95.67,48.14,83.46,0
